Time,Altitude(m),Drag_Angle(deg),Lift_Angle(deg),Drag_X,Drag_Y,Drag_Z,Lift_X,Lift_Y,Lift_Z,Vel_X,Vel_Y,Vel_Z
12.40,55514.81,180.0000,90.0000,68.939070,15.952506,-70.749619,0.287447,-1.175885,0.014955,-282.923638,-65.468552,290.354071
12.40,55514.81,180.0000,90.0000,68.939070,15.952506,-70.749619,0.287447,-1.175885,0.014955,-282.923638,-65.468552,290.354071
12.40,55514.81,180.0000,90.0000,68.939070,15.952506,-70.749619,0.287447,-1.175885,0.014955,-282.923638,-65.468552,290.354071
12.40,55514.81,180.0000,90.0000,68.939070,15.952506,-70.749619,0.287447,-1.175885,0.014955,-282.923638,-65.468552,290.354071
12.40,55514.81,180.0000,90.0000,68.939070,15.952506,-70.749619,0.287447,-1.175885,0.014955,-282.923638,-65.468552,290.354071
12.41,55509.09,180.0000,90.0000,69.073351,15.983995,-70.933555,0.288066,-1.178381,0.014978,-282.918860,-65.469151,290.538105
12.41,55509.09,180.0000,90.0000,69.073351,15.983995,-70.933555,0.288066,-1.178381,0.014978,-282.918860,-65.469151,290.538105
12.41,55509.09,180.0000,90.0000,69.073351,15.983995,-70.933555,0.288066,-1.178381,0.014978,-282.918860,-65.469151,290.538105
12.41,55509.09,180.0000,90.0000,69.073351,15.983995,-70.933555,0.288066,-1.178381,0.014978,-282.918860,-65.469151,290.538105
12.41,55509.09,180.0000,90.0000,69.073351,15.983995,-70.933555,0.288066,-1.178381,0.014978,-282.918860,-65.469151,290.538105
12.43,55509.09,179.9814,89.9994,69.073351,15.983995,-70.933555,0.288066,-1.178381,0.014978,-282.914080,-65.469750,290.722140
12.44,55503.37,180.0000,90.0000,69.072567,15.984230,-70.978879,0.287863,-1.177517,0.014959,-282.914080,-65.469750,290.722140
12.44,55503.37,180.0000,90.0000,69.072567,15.984230,-70.978879,0.287863,-1.177517,0.014959,-282.914080,-65.469750,290.722140
12.44,55503.37,180.0000,90.0000,69.072567,15.984230,-70.978879,0.287863,-1.177517,0.014959,-282.914080,-65.469750,290.722140
12.44,55503.37,180.0000,90.0000,69.072567,15.984230,-70.978879,0.287863,-1.177517,0.014959,-282.914080,-65.469750,290.722140
12.44,55503.37,180.0000,90.0000,69.072567,15.984230,-70.978879,0.287863,-1.177517,0.014959,-282.914080,-65.469750,290.722140
12.45,55497.64,180.0000,90.0000,69.207366,16.015841,-71.163621,0.288473,-1.179974,0.014982,-282.909299,-65.470349,290.906176
12.45,55497.64,180.0000,90.0000,69.207366,16.015841,-71.163621,0.288473,-1.179974,0.014982,-282.909299,-65.470349,290.906176
12.45,55497.64,180.0000,90.0000,69.207366,16.015841,-71.163621,0.288473,-1.179974,0.014982,-282.909299,-65.470349,290.906176
12.45,55497.64,180.0000,90.0000,69.207366,16.015841,-71.163621,0.288473,-1.179974,0.014982,-282.909299,-65.470349,290.906176
12.46,55497.64,180.0000,90.0000,69.207366,16.015841,-71.163621,0.288473,-1.179974,0.014982,-282.909299,-65.470349,290.906176
12.48,55497.64,179.9814,90.0000,69.207366,16.015841,-71.163621,0.288270,-1.179111,0.014962,-282.904516,-65.470948,291.090213
12.48,55491.91,180.0000,90.0000,69.206580,16.016076,-71.209037,0.288270,-1.179111,0.014962,-282.904516,-65.470948,291.090213
12.48,55491.91,180.0000,90.0000,69.206580,16.016076,-71.209037,0.288270,-1.179111,0.014962,-282.904516,-65.470948,291.090213
12.48,55491.91,180.0000,90.0000,69.206580,16.016076,-71.209037,0.288270,-1.179111,0.014962,-282.904516,-65.470948,291.090213
12.48,55491.91,180.0000,90.0000,69.206580,16.016076,-71.209037,0.288270,-1.179111,0.014962,-282.904516,-65.470948,291.090213
12.49,55491.91,179.9814,89.9994,69.206580,16.016076,-71.209037,0.288270,-1.179111,0.014962,-282.899731,-65.471546,291.274251
12.49,55486.18,180.0000,90.0000,69.341912,16.047814,-71.394601,0.288892,-1.181621,0.014986,-282.899731,-65.471546,291.274251
12.49,55486.18,180.0000,90.0000,69.341912,16.047814,-71.394601,0.288892,-1.181621,0.014986,-282.899731,-65.471546,291.274251
12.49,55486.18,180.0000,90.0000,69.341912,16.047814,-71.394601,0.288892,-1.181621,0.014986,-282.899731,-65.471546,291.274251
12.50,55486.18,180.0000,90.0000,69.341912,16.047814,-71.394601,0.288892,-1.181621,0.014986,-282.899731,-65.471546,291.274251
12.50,55486.18,180.0000,90.0000,69.341912,16.047814,-71.394601,0.288892,-1.181621,0.014986,-282.899731,-65.471546,291.274251
12.52,55480.44,180.0000,90.0000,69.341127,16.048050,-71.440112,0.288688,-1.180749,0.014966,-282.894945,-65.472145,291.458291
12.52,55480.44,180.0000,90.0000,69.341127,16.048050,-71.440112,0.288688,-1.180749,0.014966,-282.894945,-65.472145,291.458291
12.52,55480.44,180.0000,90.0000,69.341127,16.048050,-71.440112,0.288688,-1.180749,0.014966,-282.894945,-65.472145,291.458291
12.52,55480.44,180.0000,90.0000,69.341127,16.048050,-71.440112,0.288688,-1.180749,0.014966,-282.894945,-65.472145,291.458291
12.52,55480.44,180.0000,90.0000,69.341127,16.048050,-71.440112,0.288688,-1.180749,0.014966,-282.894945,-65.472145,291.458291
12.53,55480.44,180.0000,90.0000,69.476962,16.079906,-71.626469,0.289309,-1.183255,0.014990,-282.890157,-65.472743,291.642331
12.53,55474.70,180.0000,90.0000,69.476962,16.079906,-71.626469,0.289309,-1.183255,0.014990,-282.890157,-65.472743,291.642331
12.53,55474.70,180.0000,90.0000,69.476962,16.079906,-71.626469,0.289309,-1.183255,0.014990,-282.890157,-65.472743,291.642331
12.54,55474.70,180.0000,90.0000,69.476962,16.079906,-71.626469,0.289309,-1.183255,0.014990,-282.890157,-65.472743,291.642331
12.54,55474.70,180.0000,90.0000,69.476962,16.079906,-71.626469,0.289309,-1.183255,0.014990,-282.890157,-65.472743,291.642331
12.56,55474.70,179.9815,89.9994,69.476962,16.079906,-71.626469,0.289309,-1.183255,0.014990,-282.885367,-65.473341,291.826373
12.56,55468.96,180.0000,90.0000,69.476168,16.080142,-71.672064,0.289105,-1.182387,0.014970,-282.885367,-65.473341,291.826373
12.56,55468.96,180.0000,90.0000,69.476168,16.080142,-71.672064,0.289105,-1.182387,0.014970,-282.885367,-65.473341,291.826373
12.56,55468.96,180.0000,90.0000,69.476168,16.080142,-71.672064,0.289105,-1.182387,0.014970,-282.885367,-65.473341,291.826373
12.56,55468.96,180.0000,90.0000,69.476168,16.080142,-71.672064,0.289105,-1.182387,0.014970,-282.885367,-65.473341,291.826373
12.57,55468.96,179.9815,90.0000,69.476168,16.080142,-71.672064,0.289739,-1.184944,0.014994,-282.880576,-65.473940,292.010416
12.57,55463.21,180.0000,90.0000,69.612499,16.112116,-71.859211,0.289739,-1.184944,0.014994,-282.880576,-65.473940,292.010416
12.57,55463.21,180.0000,90.0000,69.612499,16.112116,-71.859211,0.289739,-1.184944,0.014994,-282.880576,-65.473940,292.010416
12.58,55463.21,180.0000,90.0000,69.612499,16.112116,-71.859211,0.289739,-1.184944,0.014994,-282.880576,-65.473940,292.010416
12.58,55463.21,180.0000,90.0000,69.612499,16.112116,-71.859211,0.289739,-1.184944,0.014994,-282.880576,-65.473940,292.010416
12.58,55463.21,180.0000,90.0000,69.612499,16.112116,-71.859211,0.289739,-1.184944,0.014994,-282.880576,-65.473940,292.010416
12.60,55457.46,180.0000,90.0000,69.611701,16.112351,-71.904894,0.289532,-1.184064,0.014975,-282.875782,-65.474538,292.194460
12.60,55457.46,180.0000,90.0000,69.611701,16.112351,-71.904894,0.289532,-1.184064,0.014975,-282.875782,-65.474538,292.194460
12.60,55457.46,180.0000,90.0000,69.611701,16.112351,-71.904894,0.289532,-1.184064,0.014975,-282.875782,-65.474538,292.194460
12.61,55457.46,180.0000,90.0000,69.611701,16.112351,-71.904894,0.289532,-1.184064,0.014975,-282.875782,-65.474538,292.194460
12.61,55457.46,180.0000,90.0000,69.611701,16.112351,-71.904894,0.289532,-1.184064,0.014975,-282.875782,-65.474538,292.194460
12.61,55457.46,179.9815,90.0000,69.611701,16.112351,-71.904894,0.290154,-1.186571,0.014998,-282.870988,-65.475136,292.378505
12.62,55451.70,180.0000,90.0000,69.748585,16.144455,-72.092890,0.290154,-1.186571,0.014998,-282.870988,-65.475136,292.378505
12.62,55451.70,180.0000,90.0000,69.748585,16.144455,-72.092890,0.290154,-1.186571,0.014998,-282.870988,-65.475136,292.378505
12.62,55451.70,180.0000,90.0000,69.748585,16.144455,-72.092890,0.290154,-1.186571,0.014998,-282.870988,-65.475136,292.378505
12.62,55451.70,180.0000,90.0000,69.748585,16.144455,-72.092890,0.290154,-1.186571,0.014998,-282.870988,-65.475136,292.378505
12.64,55451.70,179.9815,89.9994,69.748585,16.144455,-72.092890,0.290154,-1.186571,0.014998,-282.866191,-65.475733,292.562551
12.65,55445.94,180.0000,90.0000,69.747787,16.144692,-72.138668,0.289949,-1.185701,0.014979,-282.866191,-65.475733,292.562551
12.65,55445.94,180.0000,90.0000,69.747787,16.144692,-72.138668,0.289949,-1.185701,0.014979,-282.866191,-65.475733,292.562551
12.65,55445.94,180.0000,90.0000,69.747787,16.144692,-72.138668,0.289949,-1.185701,0.014979,-282.866191,-65.475733,292.562551
12.65,55445.94,180.0000,90.0000,69.747787,16.144692,-72.138668,0.289949,-1.185701,0.014979,-282.866191,-65.475733,292.562551
12.65,55445.94,180.0000,90.0000,69.747787,16.144692,-72.138668,0.289949,-1.185701,0.014979,-282.866191,-65.475733,292.562551
12.66,55445.94,180.0000,90.0000,69.885138,16.176907,-72.327425,0.290587,-1.188275,0.015003,-282.861393,-65.476331,292.746598
12.66,55440.18,180.0000,90.0000,69.885138,16.176907,-72.327425,0.290587,-1.188275,0.015003,-282.861393,-65.476331,292.746598
12.66,55440.18,180.0000,90.0000,69.885138,16.176907,-72.327425,0.290587,-1.188275,0.015003,-282.861393,-65.476331,292.746598
12.66,55440.18,180.0000,90.0000,69.885138,16.176907,-72.327425,0.290587,-1.188275,0.015003,-282.861393,-65.476331,292.746598
12.66,55440.18,180.0000,90.0000,69.885138,16.176907,-72.327425,0.290587,-1.188275,0.015003,-282.861393,-65.476331,292.746598
12.69,55440.18,179.9815,90.0000,69.885138,16.176907,-72.327425,0.290384,-1.187410,0.014984,-282.856593,-65.476928,292.930646
12.69,55434.42,180.0000,90.0000,69.884333,16.177143,-72.373292,0.290384,-1.187410,0.014984,-282.856593,-65.476928,292.930646
12.69,55434.42,180.0000,90.0000,69.884333,16.177143,-72.373292,0.290384,-1.187410,0.014984,-282.856593,-65.476928,292.930646
12.69,55434.42,180.0000,90.0000,69.884333,16.177143,-72.373292,0.290384,-1.187410,0.014984,-282.856593,-65.476928,292.930646
12.69,55434.42,180.0000,90.0000,69.884333,16.177143,-72.373292,0.290384,-1.187410,0.014984,-282.856593,-65.476928,292.930646
12.69,55434.42,180.0000,90.0000,69.884333,16.177143,-72.373292,0.290384,-1.187410,0.014984,-282.856593,-65.476928,292.930646
12.70,55428.65,180.0000,90.0000,70.022233,16.209487,-72.562897,0.291024,-1.189992,0.015008,-282.851792,-65.477526,293.114695
12.70,55428.65,180.0000,90.0000,70.022233,16.209487,-72.562897,0.291024,-1.189992,0.015008,-282.851792,-65.477526,293.114695
12.71,55428.65,180.0000,90.0000,70.022233,16.209487,-72.562897,0.291024,-1.189992,0.015008,-282.851792,-65.477526,293.114695
12.71,55428.65,180.0000,90.0000,70.022233,16.209487,-72.562897,0.291024,-1.189992,0.015008,-282.851792,-65.477526,293.114695
12.71,55428.65,180.0000,90.0000,70.022233,16.209487,-72.562897,0.291024,-1.189992,0.015008,-282.851792,-65.477526,293.114695
12.73,55428.65,179.9816,90.0000,70.022233,16.209487,-72.562897,0.290818,-1.189113,0.014988,-282.846989,-65.478123,293.298746
12.73,55422.87,180.0000,90.0000,70.021429,16.209725,-72.608860,0.290818,-1.189113,0.014988,-282.846989,-65.478123,293.298746
12.73,55422.87,180.0000,90.0000,70.021429,16.209725,-72.608860,0.290818,-1.189113,0.014988,-282.846989,-65.478123,293.298746
12.73,55422.87,180.0000,90.0000,70.021429,16.209725,-72.608860,0.290818,-1.189113,0.014988,-282.846989,-65.478123,293.298746
12.73,55422.87,180.0000,90.0000,70.021429,16.209725,-72.608860,0.290818,-1.189113,0.014988,-282.846989,-65.478123,293.298746
12.74,55422.87,180.0000,90.0000,70.021429,16.209725,-72.608860,0.290818,-1.189113,0.014988,-282.846989,-65.478123,293.298746
12.74,55417.10,180.0000,90.0000,70.159852,16.242193,-72.799288,0.291469,-1.191743,0.015013,-282.842184,-65.478720,293.482797
12.74,55417.10,180.0000,90.0000,70.159852,16.242193,-72.799288,0.291469,-1.191743,0.015013,-282.842184,-65.478720,293.482797
12.75,55417.10,180.0000,90.0000,70.159852,16.242193,-72.799288,0.291469,-1.191743,0.015013,-282.842184,-65.478720,293.482797
12.75,55417.10,180.0000,90.0000,70.159852,16.242193,-72.799288,0.291469,-1.191743,0.015013,-282.842184,-65.478720,293.482797
12.75,55417.10,180.0000,90.0000,70.159852,16.242193,-72.799288,0.291469,-1.191743,0.015013,-282.842184,-65.478720,293.482797
12.77,55417.10,180.0000,90.0000,70.159044,16.242430,-72.845342,0.291260,-1.190851,0.014993,-282.837377,-65.479317,293.666850
12.77,55411.32,180.0000,90.0000,70.159044,16.242430,-72.845342,0.291260,-1.190851,0.014993,-282.837377,-65.479317,293.666850
12.78,55411.32,180.0000,90.0000,70.159044,16.242430,-72.845342,0.291260,-1.190851,0.014993,-282.837377,-65.479317,293.666850
12.78,55405.53,180.0000,90.0000,70.298017,16.275029,-73.036624,0.291915,-1.193495,0.015018,-282.832569,-65.479914,293.850904
12.78,55405.53,180.0000,90.0000,70.298017,16.275029,-73.036624,0.291915,-1.193495,0.015018,-282.832569,-65.479914,293.850904
12.79,55405.53,180.0000,90.0000,70.298017,16.275029,-73.036624,0.291915,-1.193495,0.015018,-282.832569,-65.479914,293.850904
12.79,55405.53,180.0000,90.0000,70.298017,16.275029,-73.036624,0.291915,-1.193495,0.015018,-282.832569,-65.479914,293.850904
12.81,55405.53,179.9816,89.9994,70.298017,16.275029,-73.036624,0.291915,-1.193495,0.015018,-282.827759,-65.480511,294.034959
12.81,55399.74,180.0000,90.0000,70.297201,16.275265,-73.082764,0.291704,-1.192598,0.014999,-282.827759,-65.480511,294.034959
12.82,55399.74,180.0000,90.0000,70.297201,16.275265,-73.082764,0.291704,-1.192598,0.014999,-282.827759,-65.480511,294.034959
12.82,55399.74,180.0000,90.0000,70.297201,16.275265,-73.082764,0.291704,-1.192598,0.014999,-282.827759,-65.480511,294.034959
12.83,55399.74,179.9816,90.0000,70.297201,16.275265,-73.082764,0.292366,-1.195269,0.015024,-282.822948,-65.481108,294.219015
12.83,55393.95,180.0000,90.0000,70.436671,16.307981,-73.274846,0.292366,-1.195269,0.015024,-282.822948,-65.481108,294.219015
12.83,55393.95,180.0000,90.0000,70.436671,16.307981,-73.274846,0.292366,-1.195269,0.015024,-282.822948,-65.481108,294.219015
12.83,55393.95,180.0000,90.0000,70.436671,16.307981,-73.274846,0.292366,-1.195269,0.015024,-282.822948,-65.481108,294.219015
12.85,55393.95,179.9816,89.9994,70.436671,16.307981,-73.274846,0.292366,-1.195269,0.015024,-282.818135,-65.481704,294.403072
12.86,55388.16,180.0000,90.0000,70.435856,16.308218,-73.321084,0.292158,-1.194385,0.015004,-282.818135,-65.481704,294.403072
12.86,55388.16,180.0000,90.0000,70.435856,16.308218,-73.321084,0.292158,-1.194385,0.015004,-282.818135,-65.481704,294.403072
12.86,55388.16,180.0000,90.0000,70.435856,16.308218,-73.321084,0.292158,-1.194385,0.015004,-282.818135,-65.481704,294.403072
12.87,55388.16,179.9816,89.9995,70.435856,16.308218,-73.321084,0.292158,-1.194385,0.015004,-282.813320,-65.482301,294.587130
12.87,55382.36,180.0000,90.0000,70.575844,16.341057,-73.513989,0.292824,-1.197072,0.015029,-282.813320,-65.482301,294.587130
12.87,55382.36,180.0000,90.0000,70.575844,16.341057,-73.513989,0.292824,-1.197072,0.015029,-282.813320,-65.482301,294.587130
12.88,55382.36,180.0000,90.0000,70.575844,16.341057,-73.513989,0.292824,-1.197072,0.015029,-282.813320,-65.482301,294.587130
12.88,55382.36,180.0000,90.0000,70.575844,16.341057,-73.513989,0.292824,-1.197072,0.015029,-282.813320,-65.482301,294.587130
12.90,55382.36,180.0000,90.0000,70.575019,16.341293,-73.560314,0.292616,-1.196186,0.015010,-282.808503,-65.482897,294.771189
12.90,55376.55,180.0000,90.0000,70.575019,16.341293,-73.560314,0.292616,-1.196186,0.015010,-282.808503,-65.482897,294.771189
12.90,55376.55,180.0000,90.0000,70.575019,16.341293,-73.560314,0.292616,-1.196186,0.015010,-282.808503,-65.482897,294.771189
12.90,55376.55,180.0000,90.0000,70.575019,16.341293,-73.560314,0.292616,-1.196186,0.015010,-282.808503,-65.482897,294.771189
12.90,55376.55,180.0000,90.0000,70.575019,16.341293,-73.560314,0.292616,-1.196186,0.015010,-282.808503,-65.482897,294.771189
12.91,55376.55,179.9817,90.0000,70.575019,16.341293,-73.560314,0.293292,-1.198916,0.015036,-282.803685,-65.483493,294.955249
12.91,55370.75,180.0000,90.0000,70.715576,16.374267,-73.754097,0.293292,-1.198916,0.015036,-282.803685,-65.483493,294.955249
12.92,55370.75,180.0000,90.0000,70.715576,16.374267,-73.754097,0.293292,-1.198916,0.015036,-282.803685,-65.483493,294.955249
12.92,55370.75,180.0000,90.0000,70.715576,16.374267,-73.754097,0.293292,-1.198916,0.015036,-282.803685,-65.483493,294.955249
12.92,55370.75,180.0000,90.0000,70.715576,16.374267,-73.754097,0.293292,-1.198916,0.015036,-282.803685,-65.483493,294.955249
12.94,55370.75,179.9817,89.9995,70.715576,16.374267,-73.754097,0.293292,-1.198916,0.015036,-282.798865,-65.484089,295.139311
12.94,55364.94,180.0000,90.0000,70.714756,16.374505,-73.800523,0.293078,-1.198009,0.015016,-282.798865,-65.484089,295.139311
12.94,55364.94,180.0000,90.0000,70.714756,16.374505,-73.800523,0.293078,-1.198009,0.015016,-282.798865,-65.484089,295.139311
12.95,55364.94,180.0000,90.0000,70.714756,16.374505,-73.800523,0.293078,-1.198009,0.015016,-282.798865,-65.484089,295.139311
12.95,55364.94,180.0000,90.0000,70.714756,16.374505,-73.800523,0.293078,-1.198009,0.015016,-282.798865,-65.484089,295.139311
12.95,55364.94,180.0000,90.0000,70.714756,16.374505,-73.800523,0.293078,-1.198009,0.015016,-282.798865,-65.484089,295.139311
12.96,55359.12,180.0000,90.0000,70.855817,16.407598,-73.995119,0.293756,-1.200743,0.015042,-282.794044,-65.484685,295.323373
12.96,55359.12,180.0000,90.0000,70.855817,16.407598,-73.995119,0.293756,-1.200743,0.015042,-282.794044,-65.484685,295.323373
12.96,55359.12,180.0000,90.0000,70.855817,16.407598,-73.995119,0.293756,-1.200743,0.015042,-282.794044,-65.484685,295.323373
12.96,55359.12,180.0000,90.0000,70.855817,16.407598,-73.995119,0.293756,-1.200743,0.015042,-282.794044,-65.484685,295.323373
12.98,55359.12,179.9817,89.9995,70.855817,16.407598,-73.995119,0.293756,-1.200743,0.015042,-282.789220,-65.485281,295.507437
12.99,55353.31,180.0000,90.0000,70.854984,16.407834,-74.041629,0.293548,-1.199859,0.015022,-282.789220,-65.485281,295.507437
12.99,55353.31,180.0000,90.0000,70.854984,16.407834,-74.041629,0.293548,-1.199859,0.015022,-282.789220,-65.485281,295.507437
12.99,55353.31,180.0000,90.0000,70.854984,16.407834,-74.041629,0.293548,-1.199859,0.015022,-282.789220,-65.485281,295.507437
12.99,55353.31,180.0000,90.0000,70.854984,16.407834,-74.041629,0.293548,-1.199859,0.015022,-282.789220,-65.485281,295.507437
13.00,55347.49,180.0000,90.0000,70.996605,16.441059,-74.237098,0.294232,-1.202618,0.015048,-282.784395,-65.485877,295.691502
13.00,55347.49,180.0000,90.0000,70.996605,16.441059,-74.237098,0.294232,-1.202618,0.015048,-282.784395,-65.485877,295.691502
13.00,55347.49,180.0000,90.0000,70.996605,16.441059,-74.237098,0.294232,-1.202618,0.015048,-282.784395,-65.485877,295.691502
13.00,55347.49,180.0000,90.0000,70.996605,16.441059,-74.237098,0.294232,-1.202618,0.015048,-282.784395,-65.485877,295.691502
13.01,55347.49,180.0000,90.0000,70.996605,16.441059,-74.237098,0.294232,-1.202618,0.015048,-282.784395,-65.485877,295.691502
13.03,55347.49,180.0000,90.0000,70.995770,16.441296,-74.283704,0.294021,-1.201722,0.015028,-282.779569,-65.486472,295.875567
13.03,55341.66,180.0000,90.0000,70.995770,16.441296,-74.283704,0.294021,-1.201722,0.015028,-282.779569,-65.486472,295.875567
13.03,55341.66,180.0000,90.0000,70.995770,16.441296,-74.283704,0.294021,-1.201722,0.015028,-282.779569,-65.486472,295.875567
13.03,55341.66,180.0000,90.0000,70.995770,16.441296,-74.283704,0.294021,-1.201722,0.015028,-282.779569,-65.486472,295.875567
13.04,55341.66,179.9817,89.9995,70.995770,16.441296,-74.283704,0.294021,-1.201722,0.015028,-282.774741,-65.487068,296.059634
13.04,55335.83,180.0000,90.0000,71.137949,16.474653,-74.480045,0.294714,-1.204519,0.015055,-282.774741,-65.487068,296.059634
13.04,55335.83,180.0000,90.0000,71.137949,16.474653,-74.480045,0.294714,-1.204519,0.015055,-282.774741,-65.487068,296.059634
13.05,55335.83,180.0000,90.0000,71.137949,16.474653,-74.480045,0.294714,-1.204519,0.015055,-282.774741,-65.487068,296.059634
13.05,55335.83,180.0000,90.0000,71.137949,16.474653,-74.480045,0.294714,-1.204519,0.015055,-282.774741,-65.487068,296.059634
13.07,55335.83,179.9817,89.9995,71.137949,16.474653,-74.480045,0.294714,-1.204519,0.015055,-282.769911,-65.487663,296.243702
13.07,55330.00,180.0000,90.0000,71.137107,16.474889,-74.526741,0.294506,-1.203636,0.015035,-282.769911,-65.487663,296.243702
13.07,55330.00,180.0000,90.0000,71.137107,16.474889,-74.526741,0.294506,-1.203636,0.015035,-282.769911,-65.487663,296.243702
13.08,55330.00,180.0000,90.0000,71.137107,16.474889,-74.526741,0.294506,-1.203636,0.015035,-282.769911,-65.487663,296.243702
13.08,55330.00,180.0000,90.0000,71.137107,16.474889,-74.526741,0.294506,-1.203636,0.015035,-282.769911,-65.487663,296.243702
13.09,55330.00,179.9818,90.0000,71.137107,16.474889,-74.526741,0.295199,-1.206432,0.015062,-282.765079,-65.488259,296.427772
13.09,55324.16,180.0000,90.0000,71.279801,16.508368,-74.723911,0.295199,-1.206432,0.015062,-282.765079,-65.488259,296.427772
13.09,55324.16,180.0000,90.0000,71.279801,16.508368,-74.723911,0.295199,-1.206432,0.015062,-282.765079,-65.488259,296.427772
13.09,55324.16,180.0000,90.0000,71.279801,16.508368,-74.723911,0.295199,-1.206432,0.015062,-282.765079,-65.488259,296.427772
13.09,55324.16,180.0000,90.0000,71.279801,16.508368,-74.723911,0.295199,-1.206432,0.015062,-282.765079,-65.488259,296.427772
13.12,55324.16,179.9818,90.0000,71.279801,16.508368,-74.723911,0.294988,-1.205537,0.015042,-282.760246,-65.488854,296.611842
13.12,55318.33,180.0000,90.0000,71.278954,16.508604,-74.770701,0.294988,-1.205537,0.015042,-282.760246,-65.488854,296.611842
13.12,55318.33,180.0000,90.0000,71.278954,16.508604,-74.770701,0.294988,-1.205537,0.015042,-282.760246,-65.488854,296.611842
13.12,55318.33,180.0000,90.0000,71.278954,16.508604,-74.770701,0.294988,-1.205537,0.015042,-282.760246,-65.488854,296.611842
13.12,55318.33,180.0000,90.0000,71.278954,16.508604,-74.770701,0.294988,-1.205537,0.015042,-282.760246,-65.488854,296.611842
13.13,55318.33,180.0000,90.0000,71.422204,16.542215,-74.968745,0.295692,-1.208380,0.015069,-282.755411,-65.489449,296.795913
13.13,55312.48,180.0000,90.0000,71.422204,16.542215,-74.968745,0.295692,-1.208380,0.015069,-282.755411,-65.489449,296.795913
13.13,55312.48,180.0000,90.0000,71.422204,16.542215,-74.968745,0.295692,-1.208380,0.015069,-282.755411,-65.489449,296.795913
13.14,55312.48,180.0000,90.0000,71.422204,16.542215,-74.968745,0.295692,-1.208380,0.015069,-282.755411,-65.489449,296.795913
13.16,55312.48,179.9818,89.9995,71.422204,16.542215,-74.968745,0.295692,-1.208380,0.015069,-282.750575,-65.490043,296.979986
13.16,55306.64,180.0000,90.0000,71.421353,16.542451,-75.015630,0.295479,-1.207474,0.015049,-282.750575,-65.490043,296.979986
13.16,55306.64,180.0000,90.0000,71.421353,16.542451,-75.015630,0.295479,-1.207474,0.015049,-282.750575,-65.490043,296.979986
13.16,55306.64,180.0000,90.0000,71.421353,16.542451,-75.015630,0.295479,-1.207474,0.015049,-282.750575,-65.490043,296.979986
13.17,55306.64,180.0000,90.0000,71.421353,16.542451,-75.015630,0.295479,-1.207474,0.015049,-282.750575,-65.490043,296.979986
13.17,55306.64,179.9818,89.9995,71.421353,16.542451,-75.015630,0.295479,-1.207474,0.015049,-282.745736,-65.490638,297.164059
13.18,55300.79,180.0000,90.0000,71.565186,16.576199,-75.214578,0.296195,-1.210364,0.015077,-282.745736,-65.490638,297.164059
13.18,55300.79,180.0000,90.0000,71.565186,16.576199,-75.214578,0.296195,-1.210364,0.015077,-282.745736,-65.490638,297.164059
13.18,55300.79,180.0000,90.0000,71.565186,16.576199,-75.214578,0.296195,-1.210364,0.015077,-282.745736,-65.490638,297.164059
13.18,55300.79,180.0000,90.0000,71.565186,16.576199,-75.214578,0.296195,-1.210364,0.015077,-282.745736,-65.490638,297.164059
13.20,55300.79,180.0000,90.0000,71.564332,16.576436,-75.261559,0.295983,-1.209466,0.015057,-282.740896,-65.491233,297.348134
13.21,55294.93,180.0000,90.0000,71.564332,16.576436,-75.261559,0.295983,-1.209466,0.015057,-282.740896,-65.491233,297.348134
13.21,55294.93,180.0000,90.0000,71.564332,16.576436,-75.261559,0.295983,-1.209466,0.015057,-282.740896,-65.491233,297.348134
13.21,55294.93,180.0000,90.0000,71.564332,16.576436,-75.261559,0.295983,-1.209466,0.015057,-282.740896,-65.491233,297.348134
13.22,55294.93,179.9818,90.0000,71.564332,16.576436,-75.261559,0.296697,-1.212350,0.015084,-282.736055,-65.491827,297.532209
13.22,55289.07,180.0000,90.0000,71.708629,16.610294,-75.461287,0.296697,-1.212350,0.015084,-282.736055,-65.491827,297.532209
13.22,55289.07,180.0000,90.0000,71.708629,16.610294,-75.461287,0.296697,-1.212350,0.015084,-282.736055,-65.491827,297.532209
13.22,55289.07,180.0000,90.0000,71.708629,16.610294,-75.461287,0.296697,-1.212350,0.015084,-282.736055,-65.491827,297.532209
13.22,55289.07,180.0000,90.0000,71.708629,16.610294,-75.461287,0.296697,-1.212350,0.015084,-282.736055,-65.491827,297.532209
13.25,55289.07,179.9818,90.0000,71.708629,16.610294,-75.461287,0.296484,-1.211444,0.015064,-282.731212,-65.492422,297.716286
13.25,55283.21,180.0000,90.0000,71.707760,16.610529,-75.508353,0.296484,-1.211444,0.015064,-282.731212,-65.492422,297.716286
13.25,55283.21,180.0000,90.0000,71.707760,16.610529,-75.508353,0.296484,-1.211444,0.015064,-282.731212,-65.492422,297.716286
13.25,55283.21,180.0000,90.0000,71.707760,16.610529,-75.508353,0.296484,-1.211444,0.015064,-282.731212,-65.492422,297.716286
13.25,55283.21,180.0000,90.0000,71.707760,16.610529,-75.508353,0.296484,-1.211444,0.015064,-282.731212,-65.492422,297.716286
13.26,55283.21,179.9818,89.9995,71.707760,16.610529,-75.508353,0.296484,-1.211444,0.015064,-282.726367,-65.493016,297.900364
13.26,55277.35,180.0000,90.0000,71.852652,16.644528,-75.709003,0.297215,-1.214396,0.015093,-282.726367,-65.493016,297.900364
